Time,Coin,Direction,Confidence,Model,Harga,Entry,TP,TP%,SL,SL%,ATR,H4 High,H4 Low,LGBM_Dec,LGBM_Conf,LGBM_S%,LGBM_F%,LGBM_L%,LSTM_Dec,LSTM_Conf,LSTM_S%,LSTM_F%,LSTM_L%,Stage,H4,InRng,Dist8H,RSI_H4,RSIslp,AbsSw,VolR,FG
2026-06-15 01:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,268.6300,268.6300,,,,,6.2653,270.6100,259.3300,FLAT,0.3668,29,37,34,,,,,,flat_flat_no_review,UP,0.47,-1.24,51.6,-12.228,2.54,0.081,20
2026-06-15 01:05,DOTUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.987000,0.987000,,,,,0.012175,0.970000,0.947000,LONG,0.3849,36,26,38,,,,,,flat_below_thr,UP,0.73,-1.23,64.9,-12.494,-0.00,0.208,20
2026-06-15 01:05,1000SHIBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00499800,0.00499800,,,,,0.00004123,0.00496300,0.00487600,SHORT,0.4181,42,27,31,,,,,,flat_below_thr,UP,0.69,-1.36,60.6,-11.007,-0.00,0.137,20
2026-06-15 01:05,ADAUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.180800,0.180800,,,,,0.00373077,0.169800,0.165700,LONG,0.3924,27,33,39,,,,,,flat_below_thr,UP,0.72,-1.64,76.5,-2.593,-0.00,0.348,20
2026-06-15 01:05,ONDOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.365000,0.365000,,,,,0.00561243,0.356500,0.344200,LONG,0.3759,34,28,38,,,,,,flat_below_thr,UP,0.80,-0.96,66.1,-7.030,-0.00,0.105,20
2026-06-15 01:05,HBARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.081310,0.081310,,,,,0.00082320,0.078730,0.076740,SHORT,0.4761,48,35,18,,,,,,flat_below_thr,UP,0.93,-0.41,79.3,3.402,-0.00,0.122,20
2026-06-15 01:05,SOLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,70.6800,70.6800,,,,,0.792025,68.1200,67.1400,SHORT,0.3354,34,33,33,,,,,,flat_below_thr,UP,0.79,-1.28,74.5,-9.901,-0.00,0.249,20
2026-06-15 01:05,LINKUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,8.1020,8.1020,,,,,0.083459,7.9270,7.7790,LONG,0.3592,35,29,36,,,,,,flat_below_thr,UP,0.74,-1.37,68.1,-12.484,-0.00,0.153,20
2026-06-15 01:05,DOGEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.088410,0.088410,,,,,0.00073433,0.087050,0.086080,SHORT,0.3873,39,27,34,,,,,,flat_below_thr,UP,0.79,-0.99,66.6,-13.819,-0.00,0.123,20
2026-06-15 01:05,ARBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.085020,0.085020,,,,,0.00107366,0.083550,0.081540,SHORT,0.343,34,33,32,,,,,,flat_below_thr,UP,0.72,-1.25,63.1,-15.281,-0.00,0.176,20
2026-06-15 01:05,XRPUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.1788,1.1788,,,,,0.010996,1.1438,1.1299,SHORT,0.337,34,33,33,,,,,,flat_below_thr,UP,0.85,-0.84,75.6,-6.138,-0.00,0.167,20
2026-06-15 01:05,TRXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.319580,0.319580,,,,,0.00156779,0.318430,0.317750,FLAT,0.3621,32,36,31,,,,,,flat_flat_no_review,UP,0.39,-4.52,57.2,-13.497,-0.00,0.363,20
2026-06-15 01:05,TONUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.7377,1.7377,,,,,0.024998,1.7498,1.6712,LONG,0.3827,37,25,38,,,,,,flat_below_thr,UP,0.72,-1.04,56.7,-10.427,2.16,0.042,20
2026-06-15 01:05,ETHUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1711.83,1711.83,,,,,13.6594,1732.00,1658.08,SHORT,0.3541,35,30,35,,,,,,flat_below_thr,UP,0.74,-1.48,69.4,-19.005,-0.00,0.248,20
2026-06-15 01:05,BNBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,613.7100,613.7100,,,,,3.8516,612.8600,603.0000,SHORT,0.3979,40,26,34,,,,,,flat_below_thr,UP,0.69,-1.25,58.5,-11.445,1.41,0.166,20
2026-06-15 01:05,1000PEPEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00288420,0.00288420,,,,,0.00003520,0.00282240,0.00276280,SHORT,0.3405,34,34,32,,,,,,flat_below_thr,UP,0.71,-1.43,64.8,-17.212,-0.00,0.157,20
2026-06-15 01:05,POLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.076460,0.076460,,,,,0.00061906,0.077220,0.074590,LONG,0.3745,36,27,37,,,,,,flat_below_thr,UP,0.72,-1.23,63.6,-13.014,-0.00,0.147,20
2026-06-15 01:05,NEARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,2.2270,2.2270,,,,,0.040720,2.1140,2.0660,LONG,0.3978,33,28,40,,,,,,flat_below_thr,UP,0.84,-0.76,75.9,-5.116,-0.00,0.124,20
2026-06-15 01:05,AVAXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,6.7070,6.7070,,,,,0.084399,6.6480,6.3710,SHORT,0.3972,40,33,28,,,,,,flat_below_thr,UP,0.78,-1.13,60.7,-9.490,-0.00,0.153,20
2026-06-15 01:05,SUIUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.792000,0.792000,,,,,0.011022,0.760500,0.746100,LONG,0.3471,33,32,35,,,,,,flat_below_thr,UP,0.80,-1.11,71.4,-13.127,-0.00,0.159,20
2026-06-15 00:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,268.1400,268.1400,,,,,6.3214,270.6100,259.3300,LONG,0.3956,25,35,40,,,,,,flat_below_thr,UP,0.45,-1.30,51.6,1.956,2.24,0.155,20
2026-06-15 00:05,DOTUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.995000,0.995000,,,,,0.011750,0.970000,0.947000,SHORT,0.373,37,25,37,,,,,,flat_below_thr,UP,0.94,-0.26,77.8,43.023,-0.00,0.191,20
2026-06-15 00:05,1000SHIBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00503500,0.00503500,,,,,0.00003992,0.00496300,0.00487600,SHORT,0.5258,53,27,20,,,,,,flat_below_thr,UP,0.94,-0.28,75.7,31.787,-0.00,0.261,20
2026-06-15 00:05,ADAUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.184400,0.184400,,,,,0.00342063,0.169800,0.165700,FLAT,0.3609,29,36,35,,,,,,flat_flat_no_review,UP,0.98,-0.12,91.1,57.522,0.00,0.771,20
2026-06-15 00:05,ONDOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.366000,0.366000,,,,,0.00571280,0.356500,0.344200,LONG,0.4112,30,29,41,,,,,,flat_below_thr,UP,0.84,-0.77,70.5,32.925,-0.00,0.153,20
2026-06-15 00:05,HBARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.081030,0.081030,,,,,0.00083477,0.078730,0.076740,SHORT,0.4603,46,38,16,,,,,,flat_below_thr,UP,0.95,-0.28,81.6,40.112,-0.00,0.281,20
2026-06-15 00:05,SOLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,71.1800,71.1800,,,,,0.775823,68.1200,67.1400,FLAT,0.3372,34,34,33,,,,,,flat_flat_no_review,UP,0.95,-0.30,87.3,36.022,-0.00,0.324,20
2026-06-15 00:05,LINKUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,8.1780,8.1780,,,,,0.080658,7.9270,7.7790,LONG,0.3689,31,32,37,,,,,,flat_below_thr,UP,0.96,-0.22,86.3,41.105,0.00,0.760,20
2026-06-15 00:05,DOGEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.088770,0.088770,,,,,0.00072915,0.089080,0.086080,SHORT,0.3687,37,28,36,,,,,,flat_below_thr,UP,0.91,-0.43,76.9,30.160,1.24,0.175,20
2026-06-15 00:05,ARBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.085860,0.085860,,,,,0.00101453,0.086080,0.081540,SHORT,0.3653,37,33,31,,,,,,flat_below_thr,UP,0.95,-0.22,76.7,31.701,-0.32,0.340,20
2026-06-15 00:05,XRPUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.1824,1.1824,,,,,0.011198,1.1438,1.1299,LONG,0.3476,31,34,35,,,,,,flat_below_thr,UP,0.92,-0.43,82.5,32.758,-0.00,0.296,20
2026-06-15 00:05,TRXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.321200,0.321200,,,,,0.00149668,0.318430,0.317750,FLAT,0.3668,30,37,33,,,,,,flat_flat_no_review,UP,0.53,-3.65,78.4,10.356,0.00,0.807,20
2026-06-15 00:05,TONUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.7518,1.7518,,,,,0.024375,1.7599,1.6712,LONG,0.4731,28,24,47,,,,,,flat_below_thr,UP,0.91,-0.33,65.7,24.975,1.32,0.107,20
2026-06-15 00:05,ETHUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1726.69,1726.69,,,,,13.0948,1732.00,1658.08,LONG,0.3499,33,32,35,,,,,,flat_below_thr,UP,0.93,-0.41,90.1,33.558,-0.08,0.222,20
2026-06-15 00:05,BNBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,616.3000,616.3000,,,,,3.8655,612.8600,603.0000,SHORT,0.362,36,31,33,,,,,,flat_below_thr,UP,0.89,-0.41,69.3,30.416,-0.00,0.258,20
2026-06-15 00:05,1000PEPEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00292100,0.00292100,,,,,0.00003393,0.00282240,0.00276280,LONG,0.4319,25,32,43,,,,,,flat_below_thr,UP,0.97,-0.16,82.7,39.282,-0.00,0.330,20
2026-06-15 00:05,POLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.076910,0.076910,,,,,0.00061276,0.077220,0.074590,LONG,0.3958,33,28,40,,,,,,flat_below_thr,UP,0.89,-0.51,77.2,29.074,-0.00,0.209,20
2026-06-15 00:05,NEARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,2.2120,2.2120,,,,,0.037918,2.1140,2.0660,LONG,0.4462,27,28,45,,,,,,flat_below_thr,UP,0.87,-0.61,81.2,20.122,-0.00,0.129,20
2026-06-15 00:05,AVAXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,6.7770,6.7770,,,,,0.084440,6.6480,6.3710,SHORT,0.3905,39,36,25,,,,,,flat_below_thr,UP,0.94,-0.30,73.5,43.403,-0.00,0.289,20
2026-06-15 00:05,SUIUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.799500,0.799500,,,,,0.011282,0.760500,0.746100,FLAT,0.3402,33,34,33,,,,,,flat_flat_no_review,UP,0.92,-0.42,83.6,40.841,-0.00,0.310,20
2026-06-14 23:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,274.9000,274.9000,,,,,6.0462,270.6100,259.3300,SHORT,0.4537,45,35,20,,,,,,flat_below_thr,UP,0.72,-0.02,69.9,22.482,-0.00,0.051,18
2026-06-14 23:05,DOTUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.984000,0.984000,,,,,0.011189,0.970000,0.947000,SHORT,0.3872,39,29,32,,,,,,flat_below_thr,UP,0.80,-0.80,72.6,50.101,-0.00,0.226,18
2026-06-14 23:05,1000SHIBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00498900,0.00498900,,,,,0.00003762,0.00496300,0.00487600,SHORT,0.3789,38,26,37,,,,,,flat_below_thr,UP,0.70,-1.01,67.3,47.569,-0.00,0.052,18
2026-06-14 23:05,ADAUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.174100,0.174100,,,,,0.00247919,0.169800,0.165700,SHORT,0.4348,43,34,23,,,,,,flat_below_thr,UP,0.77,-1.09,73.7,60.924,-0.00,0.242,18
2026-06-14 23:05,ONDOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.366700,0.366700,,,,,0.00602861,0.356500,0.344200,SHORT,0.4276,43,32,25,,,,,,flat_below_thr,UP,0.89,-0.48,73.1,50.182,-0.00,0.264,18
2026-06-14 23:05,HBARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.079890,0.079890,,,,,0.00075879,0.078730,0.076740,SHORT,0.4259,43,31,27,,,,,,flat_below_thr,UP,0.88,-0.55,74.4,36.796,-0.00,0.157,18
2026-06-14 23:05,SOLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,70.1200,70.1200,,,,,0.735283,68.1200,67.1400,LONG,0.3543,32,33,35,,,,,,flat_below_thr,UP,0.85,-0.78,78.1,37.345,-0.00,0.137,18
2026-06-14 23:05,LINKUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,8.0860,8.0860,,,,,0.079097,7.9270,7.7790,SHORT,0.3397,34,34,32,,,,,,flat_below_thr,UP,0.82,-0.87,77.1,49.102,-0.00,0.145,18
2026-06-14 23:05,DOGEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.088130,0.088130,,,,,0.00071138,0.087050,0.086080,SHORT,0.37,37,26,37,,,,,,flat_below_thr,UP,0.72,-1.34,69.4,33.422,-0.00,0.104,18
2026-06-14 23:05,ARBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.084730,0.084730,,,,,0.00101995,0.083550,0.081540,LONG,0.3463,32,34,35,,,,,,flat_below_thr,UP,0.70,-1.32,66.4,26.751,-0.00,0.262,18
2026-06-14 23:05,XRPUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.1682,1.1682,,,,,0.010371,1.1438,1.1299,SHORT,0.3635,36,35,29,,,,,,flat_below_thr,UP,0.83,-0.85,74.7,41.760,-0.00,0.220,18
2026-06-14 23:05,TRXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.319520,0.319520,,,,,0.00065781,0.318430,0.317750,LONG,0.4289,32,25,43,,,,,,flat_below_thr,UP,0.92,-0.58,73.9,8.177,-0.00,0.073,18
2026-06-14 23:05,TONUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.7372,1.7372,,,,,0.025101,1.7498,1.6712,LONG,0.3794,36,26,38,,,,,,flat_below_thr,UP,0.74,-0.90,60.1,20.016,-0.00,0.079,18
2026-06-14 23:05,ETHUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1716.56,1716.56,,,,,14.0556,1673.88,1658.08,FLAT,0.3455,33,35,32,,,,,,flat_flat_no_review,UP,0.80,-1.10,81.3,38.431,-0.00,0.132,18
2026-06-14 23:05,BNBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,613.4400,613.4400,,,,,3.8056,612.8600,603.0000,LONG,0.4305,28,29,43,,,,,,flat_below_thr,UP,0.71,-1.10,63.8,35.822,1.15,0.173,18
2026-06-14 23:05,1000PEPEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00287830,0.00287830,,,,,0.00003277,0.00282240,0.00276280,SHORT,0.3508,35,32,33,,,,,,flat_below_thr,UP,0.72,-1.39,73.3,51.745,-0.00,0.152,18
2026-06-14 23:05,POLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.076580,0.076580,,,,,0.00063842,0.075600,0.074590,SHORT,0.3571,36,29,35,,,,,,flat_below_thr,UP,0.77,-1.00,71.1,26.686,-0.00,0.139,18
2026-06-14 23:05,NEARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,2.2080,2.2080,,,,,0.039105,2.1140,2.0660,SHORT,0.3832,38,30,31,,,,,,flat_below_thr,UP,0.85,-0.64,82.6,27.462,-0.00,0.105,18
2026-06-14 23:05,AVAXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,6.7030,6.7030,,,,,0.083420,6.6480,6.3710,FLAT,0.3564,35,36,30,,,,,,flat_flat_no_review,UP,0.83,-0.83,67.3,47.378,-0.00,0.167,18
2026-06-14 23:05,SUIUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.781500,0.781500,,,,,0.00971494,0.760500,0.746100,FLAT,0.3809,36,38,26,,,,,,flat_flat_no_review,UP,0.81,-0.87,77.2,44.890,-0.00,0.187,18
2026-06-14 22:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,269.5600,269.5600,,,,,6.2448,270.6100,259.3300,FLAT,0.395,37,39,24,,,,,,flat_flat_no_review,UP,0.51,-0.87,59.4,15.036,2.21,0.091,18
2026-06-14 22:05,DOTUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.987000,0.987000,,,,,0.011495,0.970000,0.947000,SHORT,0.3707,37,32,30,,,,,,flat_below_thr,UP,0.87,-0.52,78.4,60.371,-0.00,0.564,18
2026-06-14 22:05,1000SHIBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00499800,0.00499800,,,,,0.00003867,0.00496300,0.00487600,SHORT,0.3716,37,27,36,,,,,,flat_below_thr,DOWN,0.75,-0.75,71.8,51.879,-0.00,0.260,18
2026-06-14 22:05,ADAUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.173700,0.173700,,,,,0.00231394,0.169800,0.165700,SHORT,0.4397,44,31,25,,,,,,flat_below_thr,UP,0.79,-0.99,77.3,64.509,-0.00,0.396,18
2026-06-14 22:05,ONDOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.363700,0.363700,,,,,0.00561455,0.356500,0.344200,SHORT,0.4468,45,29,26,,,,,,flat_below_thr,DOWN,0.86,-0.59,72.8,47.594,-0.00,0.379,18
2026-06-14 22:05,HBARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.079710,0.079710,,,,,0.00076660,0.078730,0.076740,SHORT,0.3785,38,33,29,,,,,,flat_below_thr,UP,0.92,-0.33,76.0,58.515,-0.00,0.258,18
2026-06-14 22:05,SOLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,70.2300,70.2300,,,,,0.738045,68.1200,67.1400,LONG,0.3851,30,31,39,,,,,,flat_below_thr,UP,0.93,-0.37,84.9,52.494,-0.00,0.568,18
2026-06-14 22:05,LINKUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,8.0710,8.0710,,,,,0.080999,7.9270,7.7790,LONG,0.3456,33,32,35,,,,,,flat_below_thr,UP,0.78,-1.04,80.8,57.915,-0.00,0.488,18
2026-06-14 22:05,DOGEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.088490,0.088490,,,,,0.00071723,0.087050,0.086080,LONG,0.3967,31,29,40,,,,,,flat_below_thr,UP,0.83,-0.82,79.5,46.211,-0.00,0.452,18
2026-06-14 22:05,ARBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.085350,0.085350,,,,,0.00110066,0.083550,0.081540,FLAT,0.3606,31,36,33,,,,,,flat_flat_no_review,UP,0.84,-0.66,77.1,50.025,0.00,1.071,18
2026-06-14 22:05,XRPUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.1679,1.1679,,,,,0.010013,1.1438,1.1299,SHORT,0.4668,47,31,22,,,,,,flat_below_thr,UP,0.85,-0.73,81.8,50.923,0.00,0.915,18
2026-06-14 22:05,TRXUSDT,FLAT,0.4553,tb_widyawardhana_v2_continuation,0.318690,0.318690,,,,,0.00070404,0.318430,0.317750,LONG,0.5053,26,24,51,FLAT,0.4717,13,47,40,lgbm_direct,UP,0.75,-1.69,64.9,-5.183,-0.09,2.355,18
2026-06-14 22:05,TONUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.7450,1.7450,,,,,0.026729,1.7498,1.6712,SHORT,0.389,39,26,35,,,,,,flat_below_thr,UP,0.83,-0.56,64.6,23.858,1.55,0.140,18
2026-06-14 22:05,ETHUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1718.60,1718.60,,,,,14.4771,1673.88,1658.08,LONG,0.3522,33,31,35,,,,,,flat_below_thr,UP,0.83,-0.93,88.6,58.922,0.00,0.722,18
2026-06-14 22:05,BNBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,616.1800,616.1800,,,,,3.8317,612.8600,608.1000,LONG,0.3615,34,29,36,,,,,,flat_below_thr,UP,0.90,-0.38,72.1,41.166,-0.00,0.546,18
2026-06-14 22:05,1000PEPEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00289050,0.00289050,,,,,0.00003364,0.00282240,0.00276280,SHORT,0.4129,41,32,26,,,,,,flat_below_thr,UP,0.79,-1.00,80.5,58.914,-0.00,0.480,18
2026-06-14 22:05,POLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.076990,0.076990,,,,,0.00069633,0.075600,0.074590,SHORT,0.3508,35,33,31,,,,,,flat_below_thr,UP,0.92,-0.33,78.3,35.770,-0.00,0.484,18
2026-06-14 22:05,NEARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,2.1970,2.1970,,,,,0.037829,2.1140,2.0660,SHORT,0.4165,42,32,26,,,,,,flat_below_thr,UP,0.91,-0.34,82.3,32.038,-0.00,0.205,18
2026-06-14 22:05,AVAXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,6.7270,6.7270,,,,,0.088520,6.6480,6.3710,SHORT,0.3878,39,34,27,,,,,,flat_below_thr,DOWN,0.89,-0.51,71.3,65.052,-0.00,0.425,18
2026-06-14 22:05,SUIUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.784800,0.784800,,,,,0.00912544,0.760500,0.746100,LONG,0.3596,30,34,36,,,,,,flat_below_thr,UP,0.90,-0.52,84.5,57.440,0.00,0.520,18
2026-06-14 21:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,264.2100,264.2100,,,,,5.4386,270.6100,256.8000,SHORT,0.4086,41,34,26,,,,,,flat_below_thr,UP,0.29,-0.79,48.1,8.658,-0.00,0.040,18
2026-06-14 21:05,DOTUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.954000,0.954000,,,,,0.00696600,0.970000,0.947000,SHORT,0.4017,40,26,34,,,,,,flat_below_thr,DOWN,0.18,-1.15,34.7,16.690,-0.00,0.047,18
2026-06-14 21:05,1000SHIBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00491200,0.00491200,,,,,0.00002725,0.00496300,0.00487200,LONG,0.3589,34,31,36,,,,,,flat_below_thr,DOWN,0.24,-0.62,45.2,24.566,-0.00,0.073,18
2026-06-14 21:05,ADAUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.166800,0.166800,,,,,0.00122582,0.169800,0.165200,SHORT,0.4658,47,27,26,,,,,,flat_below_thr,DOWN,0.19,-0.98,33.6,18.395,-0.00,0.045,18
2026-06-14 21:05,ONDOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.348700,0.348700,,,,,0.00368244,0.356500,0.343500,SHORT,0.3829,38,29,32,,,,,,flat_below_thr,DOWN,0.20,-0.49,40.6,20.078,-0.00,0.069,18
2026-06-14 21:05,HBARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.077570,0.077570,,,,,0.00051234,0.078730,0.076740,LONG,0.3669,32,31,37,,,,,,flat_below_thr,DOWN,0.30,-1.27,44.1,26.140,-0.00,0.038,18
2026-06-14 21:05,SOLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,67.8500,67.8500,,,,,0.409026,68.1200,66.8900,SHORT,0.3755,38,25,37,,,,,,flat_below_thr,DOWN,0.41,-0.49,55.3,26.903,-0.00,0.048,18
2026-06-14 21:05,LINKUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,7.8530,7.8530,,,,,0.045645,7.9270,7.7790,SHORT,0.4074,41,26,33,,,,,,flat_below_thr,DOWN,0.31,-0.48,46.9,23.317,-0.00,0.138,18
2026-06-14 21:05,DOGEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.086640,0.086640,,,,,0.00044973,0.087050,0.085630,LONG,0.4204,33,25,42,,,,,,flat_below_thr,DOWN,0.40,-0.62,49.5,16.159,-0.00,0.034,18
2026-06-14 21:05,ARBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.082670,0.082670,,,,,0.00067224,0.083550,0.081540,SHORT,0.37,37,28,35,,,,,,flat_below_thr,DOWN,0.25,-1.12,48.4,32.235,-0.00,0.040,18
2026-06-14 21:05,XRPUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.1388,1.1388,,,,,0.00565448,1.1438,1.1259,SHORT,0.3703,37,27,36,,,,,,flat_below_thr,DOWN,0.43,-0.16,53.5,21.770,-0.00,0.043,18
2026-06-14 21:05,TRXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.318760,0.318760,,,,,0.00061061,0.318430,0.316360,LONG,0.4459,32,23,45,,,,,,flat_below_thr,UP,1.00,0.00,69.1,1.402,-0.00,0.042,18
2026-06-14 21:05,TONUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1.6956,1.6956,,,,,0.020876,1.7498,1.6712,LONG,0.3907,31,30,39,,,,,,flat_below_thr,DOWN,0.31,-2.60,42.1,9.083,-0.00,0.040,18
2026-06-14 21:05,ETHUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,1669.93,1669.93,,,,,6.8672,1673.88,1653.36,SHORT,0.4224,42,25,32,,,,,,flat_below_thr,DOWN,0.45,-0.53,57.6,27.731,-0.00,0.084,18
2026-06-14 21:05,BNBUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,605.2100,605.2100,,,,,2.3821,612.8600,608.1000,SHORT,0.3506,35,31,34,,,,,,flat_below_thr,DOWN,0.21,-2.86,39.2,9.291,-0.00,0.047,18
2026-06-14 21:05,1000PEPEUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.00279000,0.00279000,,,,,0.00001839,0.00282240,0.00276280,SHORT,0.3764,38,28,35,,,,,,flat_below_thr,DOWN,0.27,-0.88,45.0,25.204,-0.00,0.103,18
2026-06-14 21:05,POLUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.075070,0.075070,,,,,0.00044910,0.075600,0.074460,SHORT,0.4121,41,22,37,,,,,,flat_below_thr,DOWN,0.31,-1.18,50.2,7.640,-0.00,0.062,18
2026-06-14 21:05,NEARUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,2.1140,2.1140,,,,,0.025957,2.1140,2.0610,SHORT,0.4477,45,28,28,,,,,,flat_below_thr,UP,0.47,-0.65,61.7,15.811,2.82,0.046,18
2026-06-14 21:05,AVAXUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,6.4540,6.4540,,,,,0.053554,6.6480,6.3710,SHORT,0.3749,37,31,32,,,,,,flat_below_thr,DOWN,0.22,-2.30,29.8,20.464,-0.00,0.085,18
2026-06-14 21:05,SUIUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,0.751800,0.751800,,,,,0.00481449,0.760500,0.744300,LONG,0.3859,38,24,39,,,,,,flat_below_thr,DOWN,0.29,-0.73,44.9,19.342,-0.00,0.032,18
2026-06-14 20:05,TAOUSDT,FLAT,1.0000,tb_widyawardhana_v2_continuation,263.8800,263.8800,,,,,5.5449,270.6100,256.8000,SHORT,0.4721,47,31,22,,,,,,flat_below_thr,UP,0.37,-0.83,47.2,-0.178,-0.00,0.042,18
