signal_time,symbol,direction,live_hmm,hold_hmm,hmm_match,hmm_regime_enc_live,hmm_regime_enc_hold,hmm_regime_enc_delta,h4_trend_live,h4_trend_hold,h4_trend_delta,ofi_h4_delta_live,ofi_h4_delta_hold,ofi_h4_delta_delta,cvd_slope_h4_live,cvd_slope_h4_hold,cvd_slope_h4_delta,vol_ratio_20_live,vol_ratio_20_hold,vol_ratio_20_delta,vol_spike_zscore_live,vol_spike_zscore_hold,vol_spike_zscore_delta,rsi_h4_live,rsi_h4_hold,rsi_h4_delta,stochrsi_d_live,stochrsi_d_hold,stochrsi_d_delta,long_short_ratio_live,long_short_ratio_hold,long_short_ratio_delta,log_ret_20_live,log_ret_20_hold,log_ret_20_delta,atr_percentile_h1_live,atr_percentile_h1_hold,atr_percentile_h1_delta,_total_delta
2026-06-08 00:05:19.419336,DOGEUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-25735498.0,9240322.5,34975820.5,0.10923530565503767,0.07419044406030319,0.03504486159473448,0.1465417612637631,0.5339100114787494,0.38736825021498633,-1.2652413062281744,-0.9671644351791218,0.29807687104905267,68.41750308187959,63.63216327086751,4.785339811012079,71.7634925395871,22.292710558714873,49.47078198087223,0.0,1.001059318994853,1.001059318994853,0.025905133983490748,0.047469814084894035,0.021564680101403288,0.570281124497992,0.3866481223922114,0.18363300210578054,34975876.682868764
2026-06-08 00:05:20.852771,LINKUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-142399.375,-88123.96000000002,54275.41499999998,0.1593074795275989,0.1542979634041809,0.0050095161234180174,0.16357817422670234,1.2059987447648348,1.0424205705381324,-1.2615642956416406,-0.02000203377128023,1.2415622618703603,68.92163065577253,62.682516746840264,6.239113908932268,65.99524035097848,9.084304641765344,56.910935709213135,0.0,1.000669817263642,1.000669817263642,0.038257444047897014,0.053420432553594306,0.015162988505697292,0.5662650602409639,0.5312934631432545,0.03497159709770936,54341.90484636952
2026-06-08 00:05:22.293637,SOLUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-242167.84500000023,-83077.80500000023,159090.04,0.19526636183945043,0.11793781037926665,0.07732855146018378,0.12440995435346285,0.7468341653839103,0.6224242110304475,-1.3575542513673124,-0.6464198672743634,0.711134384092949,66.94350260851886,62.887488580959044,4.0560140275598116,73.40056729774709,19.441942175399998,53.95862512234709,0.0,1.0019281645318883,1.0019281645318883,0.033318503776356916,0.05154399088032572,0.018225487103968804,0.5823293172690763,0.6981919332406119,0.11586261597153558,159150.60154256414
2026-06-08 00:05:23.753601,HBARUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-968059.5,-1123252.5,155193.0,-0.003509594408445149,-0.004769584528785847,0.0012599901203406982,0.05799463846526274,0.7833640632411962,0.7253694247759335,-1.3074725976422223,-0.6132624317657418,0.6942101658764805,60.19888748764066,51.15868845524225,9.040199032398412,64.34102562751129,18.95478786551224,45.38623776199904,0.0,0.9990015830541086,0.9990015830541086,0.000979432007777196,0.02583607042628826,0.024856638418511066,0.04417670682730924,0.41307371349095967,0.36889700666365044,155250.24003160332
2026-06-08 00:05:25.256140,ONDOUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,719886.1999999989,-746453.6999999988,1466339.8999999976,0.7386641312305724,0.043564701908118,0.6950994293224544,0.09908865626628749,1.1340032074464501,1.0349145511801625,-1.6692867392975284,0.15056351277587032,1.8198502520733988,58.53744267966793,56.095487315572676,2.441955364095257,60.667908327635224,32.01177211667136,28.656136210963865,0.0,0.9890143116895915,0.9890143116895915,0.031962844036906704,0.0714375059058606,0.03947466186895389,0.40160642570281124,0.5354659248956884,0.1338594991928772,1466376.7103042777
2026-06-08 00:05:26.756256,ADAUSDT,FLAT,0.0,3,False,0.0,3.0,3.0,1.0,1.0,0.0,293277.0,6368490.0,6075213.0,0.19493967021023917,0.07160230069869573,0.12333736951154343,0.07689538109420828,0.5752569780400827,0.4983615969458744,-1.5177407246340324,-1.105489778789918,0.41225094584411437,64.92617200109649,54.184200130977814,10.741971870118675,63.595566981004254,15.007368399286548,48.588198581717705,0.0,1.0014759811070226,1.0014759811070226,0.01773204515895024,0.035069342030805174,0.017337296871854934,0.5381526104417671,0.5104311543810849,0.027721456060682215,6075277.410655099
2026-06-08 00:05:28.283983,1000SHIBUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-18458851.5,36132712.5,54591564.0,0.03442246951248109,0.006599856783789621,0.02782261272869147,0.1462923940858669,0.7882384943188434,0.6419461002329765,-0.9078633877611443,-0.5915742611955033,0.316289126565641,59.05152871343539,58.0375976034957,1.0139311099396906,61.480021418561314,16.18341669771336,45.29660472084795,0.0,1.0015864028438433,1.0015864028438433,0.005536641060012893,0.03883772627653896,0.03330108521652607,0.5542168674698795,0.4673157162726008,0.0869011511972787,54591612.41838231
2026-06-08 00:05:29.751391,DOTUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-283431.4000000003,-66377.89999999967,217053.50000000064,0.025590835571173264,-0.013402024928528534,0.0389928604997018,0.11236521608535964,1.161399797061789,1.0490345809764294,-1.1991720128383418,-0.32466087981493336,0.8745111330234085,57.9862476527903,58.048687720394376,0.062440067604079275,64.57229297050986,21.957361719722382,42.61493125078748,0.0,1.007385618871276,1.007385618871276,0.0072426596993029144,0.035718082602079246,0.028475422902776333,0.40160642570281124,0.22253129346314326,0.17907513223966798,217099.35484606755
2026-06-08 00:05:31.205608,TAOUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-2631.316999999998,239.73000000000047,2871.0469999999987,0.04220505653125857,0.02220566858938741,0.019999387941871158,0.09930381461383672,0.6186390614026386,0.5193352467888018,-1.6127152059702403,-0.8950100941616166,0.7177051118086237,67.69665070511034,57.31257168146726,10.384079023643082,64.85101996589873,30.19992565241085,34.651094313487874,0.0,0.9942073500755584,0.9942073500755584,0.04919652298985712,0.08050407603662392,0.0313075530467668,0.5140562248995983,0.49235048678720444,0.021705738112393902,2918.386433724904
2026-06-08 01:05:01.345515,SUIUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-160692.05000000057,511258.1500000004,671950.2000000009,0.7602709566942392,2.3238217014435407,1.5635507447493016,0.06261967234984962,0.42576152737250994,0.36314185502266033,-1.3637381691371244,-1.129838687605504,0.23389948153162043,63.08395109924418,59.01491149738331,4.069039601860872,81.32398671641123,20.700784357779597,60.62320235863163,0.0,1.002557911673566,1.002557911673566,0.013515509829312645,0.05609972721814524,0.0425842173888326,0.4899598393574297,0.09596662030598054,0.3939932190514492,672019.4919693907
2026-06-08 01:05:03.036759,AVAXUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,-1.0,2.0,-22789.0,-104976.5,82187.5,0.011809300783457906,-0.03869014084027197,0.05049944162372987,0.1012678396955072,0.6501507037263977,0.5488828640308905,-1.18436943676319,-0.68920913690772,0.49516029985547005,58.76315182290813,43.44731604985082,15.315835773057309,89.76268964366284,25.505078473223094,64.25761117043974,0.0,0.9989589484113859,0.9989589484113859,0.0013294927728287262,0.009168171230304818,0.007838678457476092,0.5622489959839357,0.5396383866481224,0.02261060933581338,82271.19739778523
2026-06-08 01:05:04.546432,NEARUSDT,FLAT,0.0,2,False,0.0,2.0,2.0,1.0,1.0,0.0,-267202.0,-443659.5,176457.5,0.5047838557072336,0.09037486374653843,0.4144089919606952,0.08423033999236385,1.1051132241712665,1.0208828841789026,-1.6498572502864044,0.35695877070659127,2.0068160209929955,63.741730529903236,73.95972483732093,10.217994307417698,69.36992947147274,93.47150841274926,24.101578941276514,0.0,1.0,1.0,0.08133741573592726,0.08077971790220516,0.0005576978337221011,0.3092369477911647,0.6828929068150209,0.37365595902385623,176498.63589480272
2026-06-08 01:05:06.063510,POLUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,14457.5,-111188.0,125645.5,0.014049042042964699,0.030309172691338652,0.016260130648373953,0.0529814151731074,0.49022280512799,0.4372413899548826,-1.8275318186331089,-0.9791510071716062,0.8483808114615027,56.77810292453709,50.916978982304826,5.861123942232261,83.43406661453062,17.156966922819,66.27709969171163,0.0,1.00059591140038,1.00059591140038,0.0032786914616982953,0.031756862879551956,0.02847817141785366,0.4779116465863454,0.7190542420027817,0.2411425954164363,125721.21032264424
2026-06-08 01:05:07.568376,1000PEPEUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-197145649.0,237157830.5,434303479.5,0.17675009746417958,0.008402845226177753,0.16834725223800182,0.08454586892789401,0.6430444643591553,0.5584985954312613,-1.4388086234021127,-0.8999977506743077,0.538810872727805,63.029462154174304,63.853327314997614,0.8238651608233099,89.41184603417211,34.16860721730089,55.24323881687123,0.0,1.0010570237970204,1.0010570237970204,0.02402031256985107,0.046917863147934676,0.022897550578083604,0.5180722891566265,0.31710709318497915,0.20096519597164736,434303539.0576805
2026-06-08 01:05:09.032051,BNBUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-4832.574999999999,2967.250000000002,7799.825000000001,0.43311708293779033,0.7157726791738411,0.2826555962360508,0.060478611731468734,0.6154214392589814,0.5549428275275127,-1.4518715393831074,-0.7374637510124772,0.7144077883706302,69.57951135105486,71.71166596178708,2.132154610732215,90.01122242698314,27.110497193870387,62.90072523311275,0.0,1.0023372383705034,1.0023372383705034,0.031434857617113864,0.036190686812479694,0.004755829195365831,0.24096385542168675,0.6954102920723226,0.4544464366506359,7868.871425560195
2026-06-08 01:05:10.608473,ETHUSDT,FLAT,0.0,3,False,0.0,3.0,3.0,1.0,1.0,0.0,-50548.169000000016,-12325.440000000002,38222.729000000014,0.1333597934108816,0.07946082159433458,0.05389897181654703,0.10613937893614615,0.4352097686644374,0.3290703897282912,-1.1468848017446527,-0.9604668212004595,0.18641798054419323,78.90801928335918,65.96244242833558,12.945576855023603,92.20338787269445,23.530835633949778,68.67255223874467,0.0,1.0007158498623443,1.0007158498623443,0.0539401480182855,0.04570736131032383,0.008232786707961667,0.6465863453815262,0.6091794158553546,0.03740692952617153,38308.96287200197
2026-06-08 01:05:12.335348,TONUSDT,FLAT,0.0,2,False,0.0,2.0,2.0,1.0,1.0,0.0,81543.35,170019.44999999984,88476.09999999983,-0.11749734804107545,-0.04809561029029634,0.06940173775077911,0.08403012116133392,0.6139656567137597,0.5299355355524258,-1.5815437887525219,-0.6709867399599785,0.9105570487925434,54.62965060045678,64.97838312448201,10.34873252402523,57.70865922063837,27.710004168042,29.998655052596366,0.0,1.0064475407664675,1.0064475407664675,-0.01370643486850587,0.055754476481314326,0.0694609113498202,0.24899598393574296,0.3532684283727399,0.10427244443699696,88521.13746279512
2026-06-08 01:05:13.888684,TRXUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,650765.0,70765.5,579999.5,0.08567660278145006,0.19383391674332318,0.10815731396187311,0.06029101928624886,0.9860606785199543,0.9257696592337055,-1.8976908261137653,-0.3100351067671722,1.587655719346593,51.986458028871084,50.28308505813781,1.7033729707332768,38.57317296899421,6.888729995654977,31.68444297333923,0.0,1.0003202705836847,1.0003202705836847,0.0037432542481227768,0.012094501855983413,0.008351247607860636,0.2931726907630522,0.5938803894297635,0.3007076986667113,580037.8187778535
2026-06-08 01:05:15.456236,XRPUSDT,FLAT,0.0,2,False,0.0,2.0,2.0,1.0,1.0,0.0,-55607.999999997206,6402438.950000004,6458046.950000001,0.04817612557065443,-0.0005999470184637608,0.04877607258911819,0.09403444368239275,0.6739317925600067,0.5798973488776139,-1.4218182341641845,-0.7895498421125974,0.6322683920515871,67.7733395160672,65.17446318177194,2.598876334295255,83.7333869174284,25.824544090369997,57.90884282705841,0.0,1.0038579249691357,1.0038579249691357,0.03537473334431488,0.05048815062590198,0.015113417281587098,0.5662650602409639,0.7232267037552156,0.15696164351425168,6458111.894593962
2026-06-08 01:05:16.991674,ARBUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-1694331.4999999998,-1436977.2000000007,257354.29999999912,0.036212789406010804,-0.025868060053675635,0.062080849459686435,0.03474390132972188,0.36405717221110234,0.32931327088138046,-1.1849636335908451,-0.9705422789223185,0.21442135466852663,62.78335625447487,52.39260251743988,10.390753737034984,87.13960686166821,19.591456721601105,67.54815014006711,0.0,1.000973711575513,1.000973711575513,0.008459264945976323,0.034786116085415604,0.02632685113943928,0.3614457831325301,0.06815020862308763,0.2932955745094425,257435.16531548847
2026-06-08 01:05:18.508158,DOGEUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-27323310.5,9240322.5,36563633.0,0.14489601019114348,0.07419044406030319,0.0707055661308403,0.1048518292969243,0.6384591071062325,0.5336072778093083,-1.3285768958615074,-0.8312708793296604,0.49730601653184703,66.31681287712397,63.63216327086751,2.684649606256457,88.07966845881369,30.828565524800428,57.25110293401326,0.0,1.0000784869268677,1.0000784869268677,0.02543408029417051,0.04351919166270021,0.018085111368529704,0.570281124497992,0.3463143254520167,0.22396679904597527,36563695.279501796
2026-06-08 01:05:19.993305,LINKUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-116067.01500000001,-88123.96000000002,27943.054999999993,0.20128761201846576,0.1542979634041809,0.04698964861428487,0.08603179848907236,0.4730571599767717,0.3870253614876994,-1.3735548595344182,-1.094582446352021,0.2789724131823972,73.20844944338279,64.31899621062061,8.889453232762179,85.27501075770202,11.530220970781329,73.74478978692069,0.0,1.0006673799982262,1.0006673799982262,0.04277284627644337,0.05212344665248076,0.00935060037603739,0.570281124497992,0.4631432545201669,0.10713786997782504,28027.519386293312
2026-06-08 01:05:21.544420,SOLUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-233507.17000000033,-83077.80500000023,150429.3650000001,0.22939094606550461,0.11793781037926665,0.11145313568623796,0.0631086362777863,0.6384519402372038,0.5753433039594175,-1.4545909548054026,-0.7783319456107032,0.6762590091946994,66.92854639698606,65.42256321508856,1.5059831818975056,89.602319791466,26.387187093909134,63.21513269755687,0.0,1.0018631421631232,1.0018631421631232,0.03324193646191811,0.053658745390202406,0.020416808928284298,0.5783132530120482,0.6216968011126565,0.043383548100608293,150496.51483482757
2026-06-08 01:05:23.019146,HBARUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-281612.5,-1123252.5,841640.0,0.0033892107995778862,-0.004769584528785847,0.008158795328363734,0.07885430711872038,0.6941995182460325,0.6153452111273121,-1.2855327629801896,-0.8191586794145633,0.46637408356562626,61.74770543060686,56.597410459724365,5.150294970882491,84.24956551117526,24.848805425362457,59.400760085812806,0.0,1.001844264129806,1.001844264129806,0.005873013332810691,0.02814281112422803,0.02226979779141734,0.05220883534136546,0.3574408901251738,0.3052320547838084,841706.9702792632
2026-06-08 01:05:24.512155,ONDOUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,1087433.9999999986,-746453.6999999988,1833887.6999999974,1.5195899245682358,0.043564701908118,1.4760252226601178,0.0743680353279367,0.690089023765739,0.6157209884378023,-1.731092756124427,-0.6593342419283432,1.0717585141960837,60.42190477491678,52.14757541687526,8.27432935804152,82.1787990400308,34.29728131509999,47.88151772493081,0.0,0.9958239468575131,0.9958239468575131,0.03619776393603172,0.06221023137798008,0.026012467441948364,0.4457831325301205,0.5312934631432545,0.08551033061313407,1833949.1266985503
2026-06-08 01:05:26.001008,ADAUSDT,FLAT,0.0,3,False,0.0,3.0,3.0,1.0,1.0,0.0,-244782.5,6368490.0,6613272.5,0.1663023685506442,0.07160230069869573,0.09470006785194847,0.06201942851268569,0.6939246177846626,0.6319051892719769,-1.5253065391058256,-0.89263278787111,0.6326737512347156,59.6318493829081,56.46076030163205,3.171089081276051,76.71621407739757,18.869863154443895,57.846350922953675,0.0,1.0013597905871026,1.0013597905871026,0.02028966005875947,0.03691379382945291,0.01662413377069344,0.5261044176706827,0.48400556328233657,0.04209885438834615,6613338.936801793
2026-06-08 01:05:27.497198,1000SHIBUSDT,SHORT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-3485844.0,36132712.5,39618556.5,0.05633040397589791,0.006599856783789621,0.04973054719210829,0.09724855608057902,0.7226760840690738,0.6254275279884948,-0.9505306449057266,-0.6197633683391015,0.3307672765666251,58.69246672677654,60.878321011786454,2.185854285009917,81.89460684104938,22.983302739708467,58.91130410134092,0.0,1.0018124838563924,1.0018124838563924,0.007235613606405421,0.04073353417254828,0.03349792056614286,0.5542168674698795,0.4228094575799722,0.13140740988990735,39618619.76980155
2026-06-08 01:05:29.571156,DOTUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-308753.5500000003,-66377.89999999967,242375.6500000006,0.046707476677995075,-0.013402024928528534,0.060109501606523605,0.08323419175153411,0.6747230562352465,0.5914888644837124,-1.2322154306142143,-0.7952924390406584,0.43692299157355596,58.51449512481378,55.32357262598972,3.190922498824058,83.59441166762237,26.542029305015664,57.05238236260671,0.0,0.9992648991343677,0.9992648991343677,0.01034135379473253,0.0304485464470696,0.02010719265233707,0.39357429718875503,0.2141863699582754,0.17938792723047964,242438.1805862387
2026-06-08 01:05:31.149970,TAOUSDT,FLAT,0.0,0,True,0.0,0.0,0.0,1.0,1.0,0.0,-2871.0894999999964,239.73000000000047,3110.819499999997,0.06553611979735392,0.02220566858938741,0.04333045120796651,0.06829131101753756,0.6636315916659644,0.5953402806484268,-1.690244344511577,-0.7465899545412309,0.943654389970346,64.8371892835222,55.57470016962748,9.26248911389473,82.40638640564731,22.99499922778531,59.411387177862,0.0,0.9984735391567097,0.9984735391567097,0.05295636467015542,0.08020608064842363,0.02724971597826821,0.5421686746987951,0.4520166898470097,0.09015198485178544,3182.191576653567
2026-06-08 02:05:01.331421,SUIUSDT,FLAT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-527387.3500000003,511258.1500000004,1038645.5000000007,0.5427191562402128,2.3238217014435407,1.781102545203328,0.03367786781366437,0.3678913409271617,0.3342134731134973,-1.3989228728317649,-1.168070385117555,0.23085248771420996,56.241437971380385,44.79591822977804,11.445519741602347,84.62840708028335,20.857305561636064,63.771101518647285,0.0,0.9953681588919668,0.9953681588919668,0.002122579730316638,0.04202009457835512,0.03989751484803848,0.4979919678714859,0.09596662030598054,0.4020253475655054,1038725.5000807884
2026-06-08 02:05:03.010665,AVAXUSDT,SHORT,0.0,0,True,0.0,0.0,0.0,1.0,-1.0,2.0,-58546.5,-104976.5,46430.0,-0.017840396265994676,-0.03869014084027197,0.020849744574277292,0.058180473943815036,0.4699348963361053,0.41175442239229026,-1.2349899841511955,-0.7970758553013654,0.43791412884983016,49.08265629946231,40.21531491889407,8.867341380568234,86.92947729515838,24.168753349795608,62.76072394536277,0.0,0.9987294482120457,0.9987294482120457,-0.012457524295798916,0.005716020376668597,0.018173544672467512,0.5742971887550201,0.47705146036161333,0.09724572839340678,46505.61273234303
2026-06-08 02:05:06.159548,NEARUSDT,FLAT,0.0,2,False,0.0,2.0,2.0,1.0,1.0,0.0,-275222.5,-443659.5,168437.0,0.38424055803438945,0.09037486374653843,0.29386569428785103,0.029853009996940127,0.6228776658290647,0.5930246558321246,-1.7601375013245057,-0.6234577276674953,1.1366797736570105,56.60908718527407,68.05217480408322,11.443087618809152,66.48129221299645,97.5718552767036,31.09056306370715,0.0,0.9951260909004872,0.9951260909004872,0.05245781544818101,0.08786640483012337,0.03540858938194236,0.30120481927710846,0.6342141863699583,0.33300936709284984,168484.92076485365
2026-06-08 02:05:07.730771,POLUSDT,SHORT,0.0,1,False,0.0,1.0,1.0,1.0,1.0,0.0,-158418.5,-111188.0,47230.5,-0.05325198120395048,0.030309172691338652,0.08356115389528913,0.06673677551543605,0.5256483725672595,0.45891159705182344,-1.809804022677553,-1.0606664745605319,0.749137548117021,54.9057520889156,48.10223969982589,6.803512389089711,88.36848486046229,15.418278613770589,72.95020624669169,0.0,0.999018503583878,0.999018503583878,-0.0047792821445740204,0.02412228844069616,0.02890157058527018,0.46184738955823296,0.6968011126564673,0.2349537230982343,47313.808202732114
